,artist,genre,song_name,release_year,id_song
1128,The Guy Who Sings Songs About Cities & Towns,rock,Roeland Park,2021,485zs2MulWktcCqO0ymKfd
1129,Merzbow,rock,Minazuki 2915,2021,4M981JXpqmGXWMk9ULhnrF
1130,Cosmo Grão,rock,Terra do Sol (Entrada Para),2021,2OJdP8u8eNu45KvpLkAu9x
1131,Hoorsees,rock,Get Tired,2021,0QlcwQV3I4CCL8Ae7KKYqk
1132,The Celibate Rifles,rock,Excommunication - Live,2021,3j2CH63z0wEzDBUlmUWu3O
1133,The Pink Fairies,rock,We Run We Hide,2021,0vjuaDbwjmkTaHyzkhHNdk
1134,Kaleidoscope,rock,On my own,2021,6fGByLRxmVxGjNEhrpbCXR
1135,Paula Castillo,rock,Jinaru,2021,6yvUKr66gnXzVzA0XgEhlz
1136,The Crimea,rock,Here Comes the Suffering,2021,3irKWYuER2FjwzWfqHGc2O
1137,Bobby Darin,rock,The Party's Over,2021,0GGMqY2v6hUV4QPIja9qou
1138,Зимовье Зверей,rock,Дом на заказ - Live,2021,7hl0Z51Gy9CFE7VmQskXiT
1139,Hot Tuna,rock,Genesis - Live - Set 2,2021,0A83ezj21ZlBzuHLDx5g5v
1140,George Benson,rock,Turn Your Love Around,2021,0oxh6BIdjYK1L0DzSMoSg0
1141,雨模様のソラリス,rock,Voyager - demo ver.,2021,7IakuXohUuIRAGPkOZAH1H
1142,Nickelback,rock,Someone That You're With,2021,1s4CqSRYjacOPCjpmisnxa
1143,Hazamat,rock,Coliseu - Ao Vivo,2021,31qiUgqBuOlr36Nyf7C4C9
1144,Lost Pines,rock,The Rope,2021,42FmHRqx9EJlCbAjjQ6BFl
1145,Pilot,rock,It's Christmas,2021,1fmotmlsEOlqlR6IKvPZ7q
1146,Landing,rock,True Leaves,2021,6C1SpYfDnjihAS7utzF4zh
1147,De Portables,rock,"Stereo Speedwagon (Dc's ""Hard Times When You Are Waiting for a Train"" Mix)",2021,7c72TNbDDIf8LkdpVN2i6Z
1148,Correos,rock,Ritual,2021,4OVGfOgPNlAtRi7MBCh6KD
1149,Janis Martin,rock,Love and Kisses,2021,1fnWIHZnTCExEMl63u6HH7
1150,England Dan & John Ford Coley,rock,Love Is the Answer,2021,3Luk0QM6chP4ZeLpX4MVmP
1151,The Guy Who Sings Songs About Cities & Towns,rock,Shelby Is so Great,2021,27akbSmTIJvgP1OgaUr8FG
1152,Palo Mudo,rock,Despegar,2021,6bV84zVVb4hbyNxCbnmAWv
1153,Barrio Pobre,rock,Engaño,2021,7hN1GODtURrNikyzz2tSif
1154,suxingcyu,rock,Meiken Nipper Dog'n'roll,2021,0oSs96uXyzuQtdurYt8uyS
1155,Chula Rock Band,rock,O Som do Coração,2021,62LdbK0TOuvGgKj7COWCW3
1156,Eddie Rabbitt,rock,Two Dollars In the Jukebox,2021,0eLQqCv71ABgolhuxm90Ho
1157,The Penguins,rock,Dealer of Dreams,2021,47QNNsyy0MuBygMdlN9Huj
1158,Suntrigger,rock,Lost - Live,2021,5nzDP6UOvWDKl8f4h4lUDl
1159,Mud,rock,Lonely This Christmas,2021,6sT5kU7nXwucJpjMIEeE6L
1160,Adam Faith,rock,Summertime,2021,1Gstys6gkMfXevYA6fP2NJ
1161,George Jones,rock,"Aching, Breaking Heart",2021,6eHRqKKxIYzzNDtJLXnNbU
1162,Bizouro Verde,rock,Por Quê? - Live,2021,2DwIvTyhWX04bHqeyl4VJ9
1163,Anthony B,rock,Justice,2021,57lfX1t89s7g3lbyzrKdG9
1164,The Erotics,rock,Spiders & Snakes,2021,1s2qwmWR7QGfsxK53mUHzZ
1165,Hypernova,rock,My Best Decision,2021,2xnU28JiwZeBnl6ImSSEcl
1166,Top Cats,rock,Honey Don't,2021,6h9IjiMVfEWVxtFOJrRB4f
1167,Bonnie Raitt,rock,Can't Find My Way Home,2021,4J8XvDhRU3bBYyXetUwlDo
1168,Freddie McGregor,rock,That's The Way It Suppose To Be,2021,75VYc68WWs6tKRE1Hm25V6
1169,Sweaty Palms,rock,All My Life,2021,7LNAcgcEMeWrYelWi68kai
1170,Duran Duran,rock,Ordinary World,2021,06lQtueZoFvlUFT29GHSZ0
1171,Sindosi,rock,Midnight sun,2021,6iCtubR5r5BkxeiDjAbNLP
1172,Tommy Steele,rock,Little Darlin',2021,3ZHnnq8Lu82xY79QHu41ii
1173,Duran Duran,rock,Hungry Like the Wolf,2021,6kvmuPl8UpPpHvRe0hzHY8
1174,Greenslade,rock,Melange,2021,6kw6n31UNTNdS1CIrK2Jm2
1175,Efecto Pasillo,rock,Salvador,2021,34U47c5EQKoLwpfOQ4QALu
1176,Wayang,rock,Beneath These Falling Leaves - Bali Extended Mix,2021,3T93EswbgIhY6uosVZOrWY
1177,MC5,rock,Teenage Lust,2021,3T95caHeOgR3qpOSBrIt6p
1178,Zumbis Do Espaço,rock,Jogos de Horror - Ao Vivo,2021,6U959yNdKDgotuGl3ErEos
1179,Godex,rock,No Regrets,2021,0R3uf9QRlyoIIKk7zXrRHH
1180,Starsailor,rock,All the Plans,2021,3j0KZ2WYWzs8AiyOxF0mOI
1181,Colours of Bubbles,rock,The Game We Lost,2021,1psPi1mMTH3VYMqe5iOvYa
1182,Última Tribo,rock,Call,2021,1ptbzUg5zxFMylU9FKtA4x
1183,Janis Martin,rock,I'll Never Be Free,2021,0bW5Zrwxa4HMLKkXoZoQzC
1184,Frankie Lymon & The Teenagers,rock,Out In the Cold Again,2021,4WvT9BrupJhugm07JhUUJn
1185,Winger,rock,"You Are the Saint, I Am the Sinner",2021,4bXVNDHoAqVDbHrObhGOhn
1186,ZZ Top,rock,Can't Stop Rockin',2021,1V44uVOe0Srm07ycLhKRXZ
1187,D.I.D,rock,Get Low,2021,4Q3sWKvMwmM1nyHRoLMjYa
1188,Alien,rock,Feel My Love - US Mix,2021,1XaZThRjatLAuDyXI67IKF
1189,Alanis Morissette,rock,Ironic - Acoustic Version,2021,5HDiL1ACM6tJPyCoDLwqb9
1190,Bobby Darin,rock,"Judy, Don't Be Moody",2021,7lI87FWNcznaBG2UnAnW75
1191,King Zebra,rock,She Don't Like My R'n'R,2021,3eqOlLfscjQGATchJyHhUL
1192,Polvö,rock,Albedo,2021,6hv44aAbOOAjzToD5y4u45
1193,Biffy Clyro,rock,Instant History - Single Version,2021,3z0lIz7sFPkPhYzQMdTQNZ
1194,Color for Shane,rock,You and Me and the Conspiracy,2021,3TjfMj5FgAGaS5fQkqhzzl
1195,Brenda Lee,rock,Rockin' Around the Christmas Tree - Re-Recorded Version,2021,5yqmlHUGwwN6SNxJLKEqcY
1196,Front Line Assembly,rock,Vexation - Provo Mix,2021,5SJb80eNUqhKlcX0YcqS1Q
1197,Daily Thompson,rock,Cantaloupe Melon,2021,0LaBncbsMN0ghfECVcpMia
1198,Atahualpa Yupanqui,rock,Recuerdos del Portezuelo,2021,6xQhNpw7IqIuzM6ifhTBZV
1199,The Monkees,rock,I'm a Believer,2021,0M9x8BJR1Lx2VHF2fkbFwf
1200,Yuri Vinogradov,jazz,Birds as Bright as Their Own Song,2020,7kCMzmDiTsIbU8NcBciQZa
1201,Jackie Davis,jazz,Constantly - Remastered,2020,6qYdYAmo6LYZBckOfMF5Mr
1202,Hampton Hawes,jazz,Yesterdays,2020,7gJIVJmHLB9wBreEBDjttE
1203,Bohuslän Big Band,jazz,Frölichgasse 21,2020,2cihP21kZM2M5Ks5m4MYQa
1204,Jan Ptaszyn Wróblewski,jazz,Matnie - Cul de sac,2020,3Eex5JCS280ldMUEvtiItF
1205,Billy Eckstine,jazz,My Old Flame,2020,4vYRwdXufE6KxVPE038uAX
1206,Teddy Edwards,jazz,Willow Weep For Me,2020,4nEkitavy0d4MDY2xrDa0n
1207,Joe d'Etienne Big Band,jazz,Sweet Georgia Brown - Live,2020,27yJ7h3VYkmGFoyNOH9VIT
1208,Sarah Vaughan,jazz,You're Blasé,2020,64yUZc7BFX8SKJrPBGSIrB
1209,Lem Winchester,jazz,Another Opus,2020,17HA4mzPx40IS56ngyEZhH
1210,Jimmy Witherspoon,jazz,I Can't Make It with You,2020,6s9QJTUQRk0lpvjZKNy5Dx
1211,Classy Cafe Jazz Music,jazz,Swing Big Band Soundtrack for Remote Work,2020,2dc3ok3Xepn9U4aUGeHbiK
1212,Booker Ervin,jazz,Uranus,2020,0hWMHEsPNSHQ2TvkL588JO
1213,Cuebe,jazz,Shiny Day,2020,3VOjOTdMwwKe6M1fC9Ex2l
1214,Uevo,jazz,Stuck Inside,2020,3fye3RU4xUHwANal3FB1em
1215,Jelly Roll Morton & His Red Hot Peppers,jazz,Steamboat Stomp,2020,4rqlXiGyxhS0O4Vth14GTD
1216,Chris Connor,jazz,I Guess I'll Hang My Tears Out to Dry,2020,1t0rFpqTm5FpykPvrC6XZe
1217,Teddy Edwards,jazz,Out Of Nowhere,2020,4rr1ZmH9aFZyzYYQ96aOOj
1218,Johnny Otis,jazz,The Turkey Hop,2020,1Go35NVB9c3k14SJHPNDSD
1219,Booker Ervin,jazz,Speak Low,2020,3lEm405V6RQ1gJkrCcteg5
1220,SYNC.EXE,jazz,Boardwalk,2020,3Mj1vJdJDzetwTN5owTyQD
1221,Albert Ammons,jazz,St. Louis Blues,2020,4rrGBQguUmf6fUaf4UlqEq
1222,Late Night Jazz Lounge,jazz,Breathtaking Ambience for Cooking at Home,2020,0l2PsvkXVl7pan8kbZY7YV
1223,Red Nichols,jazz,If You Believed Me,2020,1CHnMpcB84Jz7UKQH9ReGg
1224,La Playa Sextet,jazz,Choo Choo Cha Cha (El Maletero) - Remastered,2020,1TIWCceat39l81YWhhymGC
1225,Curtis Fuller,jazz,Pickup,2020,7GQiipdoEoUCxqEiVduPHe
1226,Gato Barbieri,jazz,"Vuelta (From ""Last Tango in Paris - L'ultimo tango a Parigi"")",2020,27yZfELP5gK2IrFNe51cl3
1227,Upbeat Morning Music,jazz,Mind-blowing Moods for Remote Work,2020,359iW9IiVxQ01x21LmHvtc
1228,Fx-M Black Beats,jazz,Gaara - Freestyle Trap Beat Mix,2020,7FTTWmzuIEX9ihDMPKMFAV
1229,Cafe Jazz Deluxe,jazz,BGM Jazz For Jazz Lounge Bars,2020,38vt3aujnCe85tdFFC02F3
1230,Louis Armstrong,jazz,I've Got A Heart Full Of Rhythm,2020,7kDs0gv9NltJYBLXEThS6W
1231,Shelly Manne,jazz,Minor Mystery,2020,3lGGWS9lrLxSf1aTcF7cpz
1232,Upbeat Instrumental Music,jazz,Glorious Cooking,2020,4y7C31gSi7IAdJUGPjt2cS
1233,Herbie Nichols Trio,jazz,Amoeba’S Dance,2020,7LLhEvzHI7rdryeEI7Z8Jj
1234,16-17,jazz,Crash,2020,02ySCm6yXOcvU7N6kNpdKd
1235,Eric Bolvin,jazz,Blue Lake Bossa,2020,3PCFrhfXG6m3HxqXsOc19x
1236,Morgana King,jazz,Frankie and Johnny,2020,4GIvRCp9LiQmuRzJMnXLWp
1237,Spective,jazz,Balloon Views,2020,7LMw2gAP6qeK92wvT6V0jD
1238,Glenn Miller,jazz,One O'Clock Jump (Live),2020,6XvOt6T1uStaZ2hE36jECx
1239,Phil Woods,jazz,Slow Boat to China,2020,1t0RshfRAJFtKDTaDwcMKI
1240,Donald Byrd,jazz,Love Has Come Around,2020,6XvjBtCWjaHd7Pwfoi0Ssj
1241,Shirley Horn,jazz,Go Away Little Boy,2020,7kCvQCyMzVOs4RmCV6RzZ5
1242,Don Pullen,jazz,Let's Be Friends,2020,3lFpojCX6MT0gXoYbeTCwK
1243,Augie Haas,jazz,Santa Claus Is Coming To Town,2020,72oHhBkv5O6FQL5zoVqD93
1244,Cynic,jazz,Uroboric Forms,2020,5DFQSj7k9F9I13wUnanxSQ
1245,flowless,jazz,Sugar,2020,4rrx5QXBxyBLH3Vv9N1Zyk
1246,Sunday Morning Jazz Playlist,jazz,Piano Jazz Soundtrack for Cooking,2020,1OF2F1fHNPoPwijR6seni7
1247,Ray Charles,jazz,Swanee River Rock (Talkin' 'Bout That River),2020,4rWBCzjTMFFLp3PRClRpd5
1248,Earl Hines,jazz,Harlem Lament,2020,72mcFHuvNLtdQiV77W73YI
1249,Ernesto Aurignac,jazz,Candamil,2020,7kbN6C4DE1TRKQ1C9HWZbW
1250,Manel Camp,jazz,Que en el cant sigui baix el bes,2020,07ZwsNbRDwVsiFErMP6xnz
1251,Smooth Dinner Jazz,jazz,Mellow Music for Work from Home,2020,7Bkn7bQLtuOdQ8ay7Q4HsI
1252,Classy Cafe Jazz Music,jazz,Swing Big Band Soundtrack for Relaxing,2020,5OhaKcLIZAUXeeH0DANDfk
1253,Eric Bolvin,jazz,Afro-Kahn,2020,1CUR28mCpPcITiynkYIPAE
1254,Lars Christian Lundholm,jazz,Perfect Time for Calm at 5pm,2020,3c07LjMvl9Jiez2wyARmRr
1255,Paul Whiteman & His Orchestra,jazz,Back in Your Own Backyard (Victor 21240) [Recorded 1928],2020,4vZfGjvtBiNpRyGecXOJUW
1256,Red Nichols,jazz,Harlem Twist,2020,1OEPcvQYxmUH7eNMX4hI3O
1257,Background Jazz Music,jazz,Perfectly Great Jazz Background Music,2020,4vZv3OrXFvXJgc24RTQVSY
1258,Ellis Marsalis,jazz,Do You Know What It Means to Miss New Orleans,2020,5q1PUQjFbA1hvorQvZt7JB
1259,Instrumental Jazz Lounge,jazz,Notes For Hire,2020,7eBmC9OdR8v8bBTlp0kCNk
1260,Chris Connor,jazz,Lush Life,2020,1s3EYLloMdWJTyqsbhYR6w
1261,Instrumental Jazz Music Ambient,jazz,Wine Primo Rosso,2020,07a1ScKlCIUr9qqWIz0Zup
1262,Ben Bernie and His Hotel Roosevelt Orchestra,jazz,I’d Climb the Highest Mountain (Vocalion 15337) [Recorded 1926],2020,27zEUeTrZwvZDeQ0QxN3yI
1263,Shelly Manne,jazz,Blue Emu,2020,1TI5bOtwKxORjqEnvINT7Z
1264,Hampton Hawes,jazz,Stella By Starlight,2020,2zLhFPXKs8qKcfsx3yUfzB
1265,Upbeat Morning Music,jazz,Background for Cooking Dinner,2020,6bfZXRkqapic3gJMEYA3Ag
1266,Bruno Spoerri,jazz,"Titelmusik (From ""expo 64 impressions"")",2020,72mKpz7Ss2XlJ15nAeG2Fd
1267,Saturday Morning Jazz Playlist,jazz,Background for Cooking,2020,0R5sPACiZG60KWdpnhwIJz
1268,Howard McGhee,jazz,Perhaps,2020,3MjXOcAVOVNGOZi5VM77OC
1269,Daniel Diaz,jazz,Fragment 010,2020,7FU7avWNWUrcN5MkViLz9l
1270,Jelly Roll Morton & His Red Hot Peppers,jazz,Grandpa's Spells,2020,5Cwrv9CSFR3wi6o7dKMAox
1271,Jelly Roll Morton,jazz,New Orleans Bump - Remastered,2020,0yL98hQCR6XqtnEdpJBrkV
1272,Late Night Jazz Lounge,jazz,Energetic Lockdowns,2020,5CxvzF69pyxjcp3o434giB
1273,Instrumental Jazz Lounge,jazz,Pick And Mix,2020,2NUbXuHuvUhDZqfxwThHql
1274,Charles Mingus,jazz,Moanin',2020,5U84aj1ZWNHLofMW56qDon
1275,Susanna,jazz,Burial,2020,2xbLsyzAsSnsfX8KbVOVcK
1276,New York City Jazz Club,jazz,Background for Dinner Time,2020,0j0s64oSk49jLnNMDUZenb
1277,Mose Allison,jazz,Stop This World,2020,5jyNPpPHuTUJQfCGuiMyou
1278,alan hewitt,jazz,Native - Intro,2020,57kCvtv8Zlmm1XJ7RM7wrL
1279,Hotel Lobby Jazz Group,jazz,Background for Lockdowns,2020,5OithLJIG5cvL2dgxD69q1
1280,George Olsen and His Music,jazz,"Oh, How I've Waited for You (Victor 19948) [Recorded 1926]",2020,75Wibybg5mOZksNDEo5s6n
1281,Victor Feldman,jazz,Big Top - Remastered,2020,7zvtozHsDTP7Fw6jOd3Msc
1282,Lucky Thompson,jazz,Stay In There,2020,0b8vlInRHk5tHRmLT0TfWe
1283,Hotel Lobby Jazz Music,jazz,Excellent No Drums Jazz - Vibe for Cooking Dinner,2020,7jJMNIuReZWfCf70406MWi
1284,Saturday Morning Jazz Playlist,jazz,Christmas 2020 (We Wish You a Merry Christmas),2020,6eGD32fboqas0nR0B1Xrwc
1285,Cecil Gant,jazz,Midnight On Central Avenue,2020,5q2hJzCagdclRJRKF0zatE
1286,Tore Morten Andreassen,jazz,Gagarin`s Blues,2020,5q2ypsr5wWerOSE3LujJhi
1287,Olivia Keast,jazz,Don’t Leave Me This Way,2020,6OHLTddYbGUW9pfjlkaG2y
1288,Chuck Willis,jazz,Blow Freddy Jackson,2020,1IKxtffQBtqdHDhOUdj1RI
1289,Instrumental Jazz Music Ambient,jazz,Here Comes the Happiness,2020,6eBsS0wHShWn9ozUkWw0kM
1290,Lars Christian Lundholm,jazz,Don't Know About a Gracefulness,2020,7kDSbBkGTxmqemXzHj3LBQ
1291,Whit Dickey,jazz,Noir 3,2020,3XxmUgSiSQfNwQj2Vp96Cz
1292,Lars Christian Lundholm,jazz,We Are Not Stealing Culture at 49pm,2020,5DFRLtSAlrEDX0rajndsTa
1293,Sun Ra,jazz,Lullaby for Realville - Original Mix,2020,6qbCMU699zheAdPY72pory
1294,Headnodic,jazz,Infinity2,2020,0l37wz6zrj65dSB46SRzmc
1295,Living Room,jazz,The Birds & The Bees - Living Room Adrian's Sax Pleasure,2020,6qbWY6qY2OWgu50heBRwhh
1296,Chris Barber,jazz,Stevedore Stomp,2020,2TGMxYzsDfoCik6Boitqk9
1297,Morgana King,jazz,"Mad About Him, Sad Without Him, How Can I Be Glad Without Him Blues",2020,0uIJ1BRyjJP4HZakVpquJd
1298,McKinney's Cotton Pickers,jazz,Do Something,2020,6J7EyCRjsIXd3yRdnh7GlW
1299,Trio X of Sweden,jazz,Stjärngossar,2020,0hzMMmzjwu5udisNoPZIrC
1300,McKinney's Cotton Pickers,jazz,Do Something,2020,6J7EyCRjsIXd3yRdnh7GlW
1301,Trio X of Sweden,jazz,Stjärngossar,2020,0hzMMmzjwu5udisNoPZIrC
1302,Bossa Lounge Bar,jazz,Perfect Jazz Swing,2020,2IUgOLJBWc90JQcdmCletF
1303,Jack McDuff,jazz,Snap Back Jack,2020,49HIBGJjZ3pXtbQDYxA5UF
1304,Pete Gooding,jazz,This Music (feat. John Arne) - Lewis Ryder Remix,2020,6kwxJ3nOuLqg2FE6jej9qv
1305,Kruglov-Sooäär Quartet,jazz,"Waltz of Flowers - From ""Nutcracker""",2020,4WpLth0PZauBAX4YJ3EhhH
1306,Hampton Hawes,jazz,Blues the most,2020,15ERqUdVGw0zihF0ErSuTw
1307,Bunny Berigan and His Orchestra,jazz,Beale Street Blues - Live,2020,64zWlrauT00U590pdbhKum
1308,Billy Eckstine,jazz,Coquette,2020,3Sdy6ZpOebSDMf1qaUvm9p
1309,Ole Amund Gjersvik,jazz,Bass Improvisation No. 128,2020,2zMVMbUhQdJHB1exFlwgfM
1310,Mezz Mezzrow,jazz,Apologies,2020,2PGCmbn3adIYs0DEYLvOlI
1311,Turk Murphy,jazz,Memphis Blues - Remastered,2020,58IQwvZ64OTSQrQhyRB31f
1312,Jake Bradford-Sharp,jazz,The Catalyst,2020,1uvKRXKXWXva2rnKPbhBq7
1313,Lem Winchester,jazz,In a Sentimental Mood,2020,2JFyoEE8hNDR4GOllDPaHk
1314,Bohuslän Big Band,jazz,Bluesette,2020,21ZGCEUGMbHEAdMe89JBJ6
1315,Cafe Jazz Duo,jazz,Bubbly Ambience for WFH,2020,7a9t7Sk8QVIdVrxTSBOOgF
1316,Muggsy Spanier,jazz,Sugar,2020,1DfuYsoxIDehhQ2iPFTvjO
1317,Jimmy Dorsey,jazz,King Porter Stomp,2020,4oh86dZqqa1LMJaNoNmZZx
1318,Wingy Manone,jazz,I'm Shooting High - Remastered,2020,6AvjySYvqU90P5tKUxRXjt
1319,Bossa Jazz Club,jazz,A Mãe da Cantora Alegre,2020,7IiOvNkurSQwPRRPU7z31C
1320,Janne Huttunen,jazz,Roof Fight,2020,7FM89dDFxeJuEIJpjaL1d8
1321,Jimmy Heath,jazz,Little Darlin',2020,56QuBegBmlhNzpgZDD2L7A
1322,Boozoo Bajou,jazz,Same Sun,2020,21YizCbzYHcCxOA8ThOHMl
1323,Coffee Shop Jazz Relax,jazz,Entertaining Backdrops for Preparing Dinner,2020,7naTaLP7pCDb0BF3CWcrAP
1324,Félix Stüssi,jazz,T.R.T. (Tapir Racing Team),2020,04LTPIItsqXm6oHl7LvDwK
1325,Jimmy Witherspoon,jazz,Ain't Nobody's Business (Part 2),2020,3l8Nh5Pj4g5XGLFq7LwLE8
1326,NA-3LDK,jazz,Ordinal,2020,0V2Qn8idvHMeoyLhmjZQtp
1327,Jimmie Lunceford,jazz,Uptown Blues,2020,28WxtgHMDSWXhUuOZ1swAs
1328,Andrea Keller,jazz,Consequentially,2020,6JJQRWCWOtyd3vifV0UaOu
1329,Upbeat Instrumental Music,jazz,Background for Work from Home,2020,0Fct5w8e1rbDQuX2J6GMEE
1330,Instrumental Jazz Music Ambient,jazz,Musique apaisante au piano,2020,6JKCBuawrpvtMzIHvQluXP
1331,Chelsea Hart,jazz,Somewhere Only We Know,2020,27yiFkPEFd1TnJURfLFiZJ
1332,Saturday Morning Jazz Playlist,jazz,Amazing Atmosphere for Restaurants,2020,7eB7brEqbLzdpV5lg4T6Le
1333,Léa Freire,jazz,Cinepoesia: Tempestade,2020,7eBicX7YthdhQSuq4muDVA
1334,Mundell Lowe,jazz,I Dream Too Much,2020,6UadljYd12ck08Htrz4gq4
1335,James Moody,jazz,All My Life,2020,3ynAbBdWFxo081ltzS70x1
1336,Ole Amund Gjersvik,jazz,"Memories Of Tomorrow - Live in Fana Church in Bergen, Norway. September 22. 2019",2020,438se9XCyRQq0LkkEz3I0R
1337,Leroy Hutson,jazz,She's Got It,2020,3HXYdZvPUI6noQXJh6yxBZ
1338,Piano Lounge Smooth Jazz,jazz,Grand Ambience for WFH,2020,4yppVKNs9osQ3krltmivTG
1339,Sam Levine,jazz,You're The Only Woman,2020,3PDJ3APbEHhZ8IA2NxAiJx
1340,Jake Bradford-Sharp,jazz,Sunlit Uplands,2020,7IbGNPRmJSN12dN9sD7r3P
1341,King Curtis,jazz,Tennessee Waltz - Remastered,2020,7sv0V6JtW89Y036PhbO21S
1342,King Curtis,jazz,The Girl from Ipanema,2020,0R46fjmk9g4ychxknsjx5L
1343,Ipana Troubadours,jazz,Blue Bonnet (Recorded 1926),2020,3wEPhYrMsTciFnhJNvFN3V
1344,Classy Cafe Jazz Music,jazz,Casual Smooth Jazz Duo - Ambiance for Holidays,2020,3TScisGBHojjKnwo5sWmob
1345,Zetta,jazz,Strafe,2020,1p7EMtE7LTYykrDPNYpVa1
1346,Humphrey Lyttelton,jazz,Wolverine Blues,2020,6JOc5HiWX8bV7tHXEmo9h4
1347,Red Nichols,jazz,Poor Butterfly - Take 3,2020,2hmHHsBFSDpN3XOJCbjgbi
1348,PENPALS,jazz,1108 PM Vibes,2020,2T7lDadbri8UI4KyQOHvtg
1349,Eric Bolvin,jazz,Truthful Blues,2020,0t8fOkG8xTPPJIXenZFma2
1350,Pee Wee Hunt,jazz,Original Dixieland One-Step,2020,74EYbZPGHrho8KwOGE0LaO
1351,Max Nagl Trio,jazz,Bleistift,2020,3l8TWZttvhIRSXF4sxP3hh
1352,Donald Vega,jazz,Mango Rengue,2020,5mQTDnAW7KeilVrHconqVm
1353,Smooth Jazz New York,jazz,Bossanova Soundtrack for Work from Home,2020,5LOrplvUkKqABWsEsgAhZh
1354,Massimo Faraò,jazz,Will You Still Be Mine ? - Live,2020,4My1k6PaljDUL0by1eiQjs
1355,Dave Burrell,jazz,Booking In My Dreams,2020,1XbTci5tXaanjsyizrleET
1356,Wojciech Staroniewicz,jazz,Kattorna - Live,2020,07ZTXktLB1JZFmqgQDh9hE
1357,Lars Christian Lundholm,jazz,They Don't Want Caiden at 3pm,2020,7kbDeR1W6irQ9kiKkOvMxk
1358,Dan Papirany,jazz,Nobody Else but Me,2020,3NYdpqP0FkmitNT8p9kQ6Q
1359,Dave Saunders Trio,jazz,Heaven Can't Wait,2020,6sA92YASSYW0tEmL6uup0G
1360,Smooth Jazz New York,jazz,Sultry Ambiance for Work from Home,2020,7GReKJaKjxY63fhrKlRruS
1361,Vibraphonic,jazz,Chance Meeting,2020,5DEjI78eNL3gSrCiPwyDH9
1362,Harlem Jazz Guitar Quartet,jazz,Jazz Music for Going out,2020,2dd5RBiLPv8WcQgUVYiLuG
1363,Lars Christian Lundholm,jazz,Enemy of Paradise,2020,4vaJ4ySYJXRv5yEfmKOJtE
1364,Poche,jazz,La madre,2020,1LFdXsYViPiOLcTXYCJq5r
1365,Joe Mooney,jazz,From Monday On,2020,27zC1NuIQ8pRLevX3xp0Fh
1366,Bossa Lounge Deluxe,jazz,Bossanova Soundtrack for Work from Home,2020,4rWh9mb1UhAR2l8JhRWFi5
1367,Benny Golson,jazz,Horizon Ahead - Live,2020,07aWpQ6MxBwtSGeSM9tn79
1368,Jazzquarterz,jazz,Physical Frame,2020,4J8huR3dTHBsVqAHIPnr31
1369,Hotel Lobby Jazz Group,jazz,Background for Work from Home,2020,02yoRIPbisrPYZHHKilQDc
1370,Kuba Stankiewicz,jazz,"Pieśń XXII, Księgi pierwsze",2020,25A4qwtVX1vGamohkU1ZgE
1371,Isabella Lundgren,jazz,Sentimental Journey,2020,2bKdIwYVdo3iaeQpjGcVRA
1372,The Gentleman's Jazz Club,jazz,No Place To Be,2020,6bat7s6sOsGutcLAr0VoX3
1373,Lars Christian Lundholm,jazz,I'm for Reagan,2020,1nD6XpxNIvEyZn5GTU39E5
1374,Booker Ervin,jazz,I Can't Get Started,2020,6bb20ANPdroPshlMr8t6XH
1375,Background Jazz Music,jazz,Cultured Moods for Cooking,2020,0U5wIfapmpS8raTlFAIoee
1376,Joonas Widenius Trio,jazz,Interlude II (The Nature Will Remain),2020,0NChZAqAzrlhoTfPmdNN4X
1377,Ray Charles,jazz,Early In the Morning,2020,0ZozjsxGXv5JaBQ9yG3HXz
1378,Massimo Faraò,jazz,Winetone - Live,2020,3ZIRBfG44uNDB94p08knFs
1379,Tito Puente & His Orchestra,jazz,Cuero Pelao,2020,1utT9EXituqqLpuYjjg4IL
1380,New York City Jazz Club,jazz,Background for Dinner Time,2020,7qGdikfqcF8RTpjKcZhsDX
1381,James Moody,jazz,Stella By Starlight,2020,72z6UUaCmJFNgCEAHIt4XL
1382,alan hewitt,jazz,Surrender,2020,56PgJ8X6TlOL6vLDI80dYJ
1383,Rowland Greenberg,jazz,Three little words,2020,4TpgqfjXBwJqnKIfeTG4Y1
1384,Greekboy,jazz,Sweat,2020,7IaCJsxjbNm9MC3hu3c3J9
1385,Young Ax,jazz,This Style,2020,2bCGPVGKH3SjniiT7x9dwb
1386,Restaurant Jazz Classics,jazz,Breathtaking Backdrops for Work from Home,2020,06lGUEfYUnBjIhGm0p806x
1387,The Fresh Jazz Quartet,jazz,Took Your Time Didnt You?,2020,0sLGUTNhUCx8RPOOSqTAUu
1388,Dizzy Reece,jazz,Eboo - Remastered,2020,1OGPmVqaZWRJckL6YfNRQU
1389,Andre Marques,jazz,Lembranças de Olinda,2020,7uRrDRhIo6ErS0sJMyVlQF
1390,Harlem Jazz Guitar Quartet,jazz,No Drums Jazz Soundtrack for Studying,2020,3Oup99ANTQSsiPPhtNO9db
1391,Libby Holman,jazz,A Ship Without a Sail - Remastered,2020,3x1eqEGb65I298sktaYmYy
1392,Rita Reys,jazz,Old Devil Moon,2020,1t0PdR2giwTSl21B4EZ9AM
1393,Dale Burbeck,jazz,Sentimental Piano Music,2020,4HQ83zdC6RDVjmyjHYqJBV
1394,Jazz Rilassante,jazz,Mysterious Piano Jazz - Vibe for Baking,2020,5DET8GljJLvWUl3NPmVeuE
