,artist,genre,song_name,release_year,id_song
0,Charli xcx,pop,party 4 u,2020,2RdEC8Ff83WkX7kDVCHseE
1,Joel Corry,pop,Head & Heart (feat. MNEK),2020,6cx06DFPPHchuUAcTxznu9
2,Ava Max,pop,Kings & Queens,2020,7a53HqqArd4b9NF4XAmlbI
3,Ava Max,pop,Sweet but Psycho,2020,7DnAm9FOTWE3cUvso43HhI
4,Dua Lipa,pop,Don't Start Now,2020,3PfIrDoz19wz7qK7tYeu62
5,Dua Lipa,pop,Levitating (feat. DaBaby),2020,5nujrmhLynf4yMoMtj8AQF
6,Olivia Dean,pop,Echo,2020,1Gy9Ofi7nPnNf3kGWPjurm
7,SAULT,pop,Wildfires,2020,4Tzw9IdZbVyzmpWrvsGaNX
8,The Weeknd,pop,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2020,1oFAF1hdPOickyHgbuRjyX
9,Kygo,pop,Higher Love,2020,1kKYjjfNYxE0YYgLa7vgVY
10,Wizkid,pop,Essence (feat. Tems),2020,5FG7Tl93LdH117jEKYl3Cm
11,VOILÀ,pop,Figure You Out,2020,2bFGGsScXp2Tu10jKMCKO6
12,YUNGBLUD,pop,parents,2020,5v4OkFH0TJ6W1hCFxyn0px
13,Dua Lipa,pop,Physical,2020,3AzjcOeAmA57TIOr9zF1ZW
14,THE ANXIETY,pop,Meet Me At Our Spot,2020,07MDkzWARZaLEdKxo6yArG
15,Ariana Grande,pop,positions,2020,35mvY5S1H3J2QZyna3TFe0
16,Lady Gaga,pop,Rain On Me (with Ariana Grande),2020,7ju97lgwC2rKQ6wwsf9no9
17,Dua Lipa,pop,Love Again,2020,4rPkN1FMzQyFNP9cLUGIIB
18,BTS,pop,Dynamite,2020,5QDLhrAOJJdNAmCTJ8xMyW
19,Magdalena Bay,pop,Killshot,2020,0LJTfmgOMvlLd0u4HU9twm
20,Conan Gray,pop,Maniac,2020,6KfoDhO4XUWSbnyKjNp9c4
21,Stray Kids,pop,God’s Menu,2020,4XPXrcpyNr30Km6aPiflJy
22,mgk,pop,my ex's best friend (with blackbear),2020,7kDUspsoYfLkWnZR7qwHZl
23,JAWNY,pop,Honeypie,2020,6FfLg6FFqhCsrFOaHIGkg0
24,BLACKPINK,pop,How You Like That,2020,4SFknyjLcyTLJFPKD2m96o
25,Dua Lipa,pop,Break My Heart,2020,017PF4Q3l4DBUiWoXk4OWT
26,Forest Blakk,pop,If You Love Her,2020,727Z2S2mtNH46CbP9EWPwY
27,Ellie Goulding,pop,Lights,2020,0LRCcpSgeozipxPpRg5wzx
28,Ava Max,pop,My Head & My Heart,2020,1KixkQVDUHggZMU9dUobgm
29,Joel Corry,pop,Lonely,2020,2ZEq4HT450Ye9IFGPTl9qV
30,Miley Cyrus,pop,Midnight Sky,2020,4i2qxFEVVUi8yOYoxB8TCX
31,Beach Bunny,pop,Cloud 9,2020,3ZgkHyoKfNMcHTXC0X1qQj
32,Katy Perry,pop,Harleys In Hawaii,2020,3B4etxytImrRKQgV3XHjnR
33,Jung Kook,pop,Still With You,2020,0eFMbKCRw8KByXyWBw8WO7
34,Ariana Grande,pop,34+35,2020,6Im9k8u9iIzKMrmV7BWtlF
35,Black Eyed Peas,pop,GIRL LIKE ME,2020,1zLBsSVxETQOfINOLYvT5m
36,mgk,pop,forget me too (feat. Halsey),2020,1VSuFS7PahCN3SWbOcQ98m
37,Jonasu,pop,Black Magic,2020,7zx1i0jGcFwMBurajgKlO7
38,Diplo,pop,Heartless (feat. Morgan Wallen),2020,3FU6urUVsgXa6RBuV2PdRk
39,The Weeknd,pop,In Your Eyes,2020,7szuecWAPwGoV1e5vGu8tl
40,mgk,pop,bloody valentine,2020,6mADjHs6FXdroPzEGW6KVJ
41,Halsey,pop,You should be sad,2020,7lidXGPXPYLNThITAOTlkK
42,Regard,pop,Secrets,2020,66W1rVTnEv86dIkFhoiElg
43,Miley Cyrus,pop,Prisoner (feat. Dua Lipa),2020,2Oycxb8QbPkpHTo8ZrmG0B
44,Dua Lipa,pop,Hallucinate,2020,1nYeVF5vIBxMxfPoL0SIWg
45,Shane Codd,pop,Get Out My Head,2020,055Mme9ReKK99jRFA5UJ55
46,Sam Hunt,pop,Body Like A Back Road,2020,7FpBQ067pHB67deawpbbcY
47,BLACKPINK,pop,Pretty Savage,2020,1XnpzbOGptRwfJhZgLbmSr
48,BLACKPINK,pop,Lovesick Girls,2020,4Ws314Ylb27BVsvlZOy30C
49,Dean Blunt,pop,9,2020,5JXtkWtuqS8Dm8sKbtPGWa
50,Ariana Grande,pop,motive (with Doja Cat),2020,5GkQIP5mWPi4KZLLXeuFTT
51,Cigarettes After Sex,pop,You're All I Want,2020,2cTvZSCqzjkTMkIypLxUFH
52,All Time Low,pop,Monsters (feat. blackbear),2020,0tyR7Bu9P086aWBFZ4QJoo
53,YUNGBLUD,pop,acting like that (feat. Machine Gun Kelly),2020,1Pv3rDsjRl98xEQC56p8A0
54,Lady Gaga,pop,Rain On Me (with Ariana Grande),2020,24ySl2hOPGCDcxBxFIqWBu
55,Ariana Grande,pop,pov,2020,3UoULw70kMsiVXxW0L3A33
56,Fujii Kaze,pop,Shinunoga E-Wa,2020,0o9zmvc5f3EFApU52PPIyW
57,Billie Eilish,pop,Therefore I Am,2020,54bFM56PmE4YLRnqpW6Tha
58,Selena Gomez,pop,People You Know,2020,63mdJr3NMY3wReOkNE6c6W
59,Biig Piig,pop,Feels Right,2020,0BWBqb5XxraObLopqskk6D
60,Little Mix,pop,Sweet Melody,2020,76Tuo484SLohJakHLnGI3B
61,Lewis Capaldi,pop,Before You Go - Guitar Acoustic,2020,27829SWtwhWUANViVTEpol
62,Sigala,pop,Lasting Lover,2020,0DmAvNCAK08oCi7miSZUIY
63,Ed Sheeran,pop,Afterglow,2020,0E4Y1XIbs8GrAT1YqVy6dq
64,Lee Brice,pop,One Of Them Girls,2020,6uyiyatWPCqC59Mm4rO8xL
65,Olivia Dean,pop,What Am I Gonna Do On Sundays?,2020,0WttB2xYS66VopJmwD1UzF
66,Stray Kids,pop,Back Door,2020,0XuepwFJUcKN8T5zTqoP0F
67,Wande Coal,pop,Again,2020,6qk3jI8bKCgURI3h0d8zBZ
68,Olivia Dean,pop,Crosswords,2020,094OGVJzllUzmdLvA31GqU
69,Clean Bandit,pop,Tick Tock (feat. 24kGoldn),2020,27u7t9d7ZQoyjsCROHuZJ3
70,Billie Eilish,pop,my future,2020,2ygvZOXrIeVL4xZmAWJT2C
71,Alexander 23,pop,IDK You Yet,2020,0j1Ia2lQWrcXrQZI4AdJlk
72,Tate McRae,pop,stupid,2020,0gIxF0RR0miqWLs2fPQGBu
73,Conan Gray,pop,Wish You Were Sober,2020,0kn2gu8Pd03DiYHzRvX2Xk
74,Forest Blakk,pop,Fall Into Me,2020,5AWVGdsk88fcsrssrAdyEN
75,Sir Chloe,pop,Michelle,2020,6XrTwqp0vMc2Z3m4ttoyRe
76,Shawn Mendes,pop,Wonder,2020,6ZuahEctZD6w75peme58hm
77,Zoe Wees,pop,Control,2020,50Td3qilgs8BLtv8mHyT1t
78,Remi Wolf,pop,Disco Man,2020,0T7aTl1t15HKHfwep4nANV
79,Katy Perry,pop,Never Really Over,2020,1IIV8jglA0klVZy17q665k
80,YUNGBLUD,pop,cotton candy,2020,5lVZiDONIcGowIOetTZ4ps
81,ENHYPEN,pop,Given-Taken,2020,69WpV0U7OMNFGyq8I63dcC
82,Lady Gaga,pop,Stupid Love,2020,7yBbV2k2S2uhaQc24NF2xt
83,K/DA,pop,VILLAIN,2020,3QSjVPObHxuAJc3E5nrjRn
84,Ariana Grande,pop,safety net (feat. Ty Dolla $ign),2020,14gkWVFMwdxBMyqBw1wmIg
85,mgk,pop,drunk face,2020,3k0YJnqMKRZb8swo86vCkq
86,YUNGBLUD,pop,mars,2020,6C6aknFp2XtjIq7xuvyfuY
87,Fiona Apple,pop,I Want You To Love Me,2020,73SBAGI4fPFm4VkB3NjXq8
88,melvitto,pop,Trouble,2020,5yplb3035SZqG3E6TArvGK
89,The 1975,pop,Me & You Together Song,2020,6SrvijeageGUiFu9iCDdmM
90,Shawn Mendes,pop,Wonder,2020,5KCbr5ndeby4y4ggthdiAb
91,mgk,pop,body bag (feat. YUNGBLUD & Bert McCracken of The Used),2020,0NZrY7Lc9g6V03hxRpfToV
92,Black Eyed Peas,pop,RITMO (Bad Boys For Life),2020,5NyS3oxTlos3Agl2YtZwrC
93,AP Dhillon,pop,Excuses,2020,29m79w9xPMH4YCD6r8JSmV
94,TWICE,pop,I CAN'T STOP ME,2020,37ZtpRBkHcaq6hHy0X98zn
95,Tiësto,pop,Ritual,2020,0FEk8LwY8h4rAR63ggfhV0
96,Miley Cyrus,pop,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),2020,1Tip6R4swhC7E6hgILBjrE
97,Charli xcx,pop,claws,2020,7Dexi5Z2IowCkHrnzlWysc
98,Dua Lipa,pop,Levitating (feat. DaBaby),2020,463CkQjx2Zk1yXoBuierM9
99,Oracle Sisters,pop,Asc. Scorpio,2020,2MnSPY2QYMbtkDWGzY02In
100,Khalid,pop,Know Your Worth (feat. Davido & Tems),2020,04QTmCTsaVjcGaoxj8rSjE
101,Omah Lay,pop,Godly,2020,6NgjdJrK7Bpyvsm8yDtx4H
102,RAYE,pop,Regardless,2020,3DTqHfTGj1c6y2gDXsTez4
103,Sam Smith,pop,How Do You Sleep?,2020,34pRqzRiFcIuyRMuuEayzY
104,Grimes,pop,4ÆM,2020,4keclC0eBhQm8lFtYmX01K
105,Joji,pop,Sanctuary,2020,4VQH4VluDUOsOuDxccTeyN
106,LAUREL,pop,Scream Drive Faster,2020,4hEpfRem37hLFT8ldr78Mx
107,Keith Urban,pop,One Too Many,2020,5NUXE8W12lWcUXgJRCjeEw
108,L.A.X,pop,Sempe,2020,7AbLGIOzFkx6jHq5en5xiH
109,Jax Jones,pop,i miss u (with Au/Ra),2020,7CH8J4ulT49UfZwSDSkSZA
110,Loona,pop,Vamos a la Playa,2020,2Tk5B1h58lJRsrivGg1jaE
111,twocolors,pop,Lovefool,2020,51Of5p3lKZeOg6itfs4og4
112,Hot Mulligan,pop,*Equip Sunglasses*,2020,427OHPoIWqO3SsFw77EkDf
113,Wizkid,pop,Blessed (feat. Damian Marley),2020,3QO1m6i0nsrp8aOnapvbkx
114,BTS,pop,Life Goes On,2020,5FVbvttjEvQ8r2BgUcJgNg
115,Dua Lipa,pop,Pretty Please,2020,6DXZiYUbrYgrVIhfX3U9Z2
116,SAULT,pop,Son Shine,2020,2Ohu1ERZnAuaCzi7N5ngRK
117,Glass Animals,pop,Tangerine,2020,40rOlDoGejXXF4B0BYsjx8
118,Keith Urban,pop,One Too Many,2020,3X7H1FAiWAW937WvsFeMhe
119,All Time Low,pop,Monsters (feat. Demi Lovato and blackbear),2020,50DMJJpAeQv4fIpxZvQz2e
120,YUNGBLUD,pop,"god save me, but don't drown me out",2020,0iVSLUaLzYPi1vDFTkjZhb
121,Ariana Grande,pop,nasty,2020,0sci7ppTZFm4mjcH3nu8yO
122,Glass Animals,pop,Your Love (Déjà Vu),2020,0bx6v84HtmEYFRBAOvDTgk
123,Tiwa Savage,pop,Koroba,2020,18t2ofQiViidZHxOBVjpD1
124,Joji,pop,Gimme Love,2020,0eF8TYM3rYzdS26URcs4U6
125,BTS,pop,ON,2020,0fZRNhPJ4AGmwY7rkpdbqK
126,Lee Brice,pop,One Of Them Girls,2020,14GwnOeC9qYEKEA6uOZepa
127,Agust D,pop,Daechwita,2020,0JKGe340YJwfDrpXqPQ8sw
128,Ellie Goulding,pop,Close To Me,2020,2GjMaJ7DacMIkgoe8oMXGg
129,Stray Kids,pop,District 9,2020,430IfeGHWJxnZOkhBYACt9
130,K/DA,pop,MORE,2020,6juLaduD4STCUDWT0AYun4
131,Nea,pop,Some Say - Felix Jaehn Remix,2020,7C1trmcQQ5n5RNy4l6ziCv
132,Wizkid,pop,True Love (feat. Tay Iwar & Projexx),2020,4204hwPYuToiuSunPFUoML
133,Ariana Grande,pop,just like magic,2020,7Dx9Z6Aon1qPS2N0rHSWTe
134,Catching Flies,pop,Satisfied (Ambient Reprise),2020,2k5SEAK05D29ZkqbnFgIVL
135,Zara Larsson,pop,WOW (feat. Sabrina Carpenter) - Remix,2020,5WokFKscrfGEGGLPTu3jgO
136,Sam Smith,pop,Diamonds,2020,1hJIbOjWpid6LtnozHmzRS
137,BTS,pop,Black Swan,2020,2EmcTFQ1rM11wp2ztsXTHa
138,SPINALL,pop,Sere,2020,35056uy2b4M1qJ3Z1ed3sf
139,Wallows,pop,OK,2020,0APAKxMXB7jdDs4kw1l30y
140,Theophilus London,pop,Only You,2020,2rDwETmcGw4ZqbuXvLQmDL
141,Frances Forever,pop,space girl,2020,7FjIYiD53wxlQmzTT6Wdpf
142,mgk,pop,kiss kiss,2020,69LvvkHnFFnX3d5eNObtMo
143,Teddy Swims,pop,Broke (feat. Thomas Rhett),2020,1etcoCl2mkHpMHkMVco8iz
144,Charli xcx,pop,anthems,2020,2ljvO8ZpKFMT3HXwCjW4Yw
145,Lady Gaga,pop,Sour Candy (with BLACKPINK),2020,1IWNylpZ477gIVUDpJL66u
146,Miley Cyrus,pop,Plastic Hearts,2020,6qCsKKS7Ol63SJW3LOIX5R
147,Stray Kids,pop,My Pace,2020,4yJUQqcnYkDafFzguSbZAl
148,ITZY,pop,WANNABE,2020,4pspYVQGFHLPEFgQPD1J7e
149,Yung Gravy,pop,oops!,2020,7L6G0wpIUiPXuvoo7qhb06
150,Olivia Rodrigo,pop,good 4 u,2021,4ZtFanR9U6ndgddUvNcjcG
151,Olivia Rodrigo,pop,deja vu,2021,6HU7h9RYOaPRFeh0R3UeAr
152,Doja Cat,pop,Kiss Me More (feat. SZA),2021,3DarAbFujv6eYNliUTyqtz
153,Olivia Rodrigo,pop,"jealousy, jealousy",2021,0MMyJUC3WNnFS1lit5pTjk
154,Cafuné,pop,Tek It,2021,751srcHf5tUqcEa9pRCQwP
155,Adele,pop,Easy On Me,2021,46IZ0fSY2mpAiktS3KOqds
156,Taylor Swift,pop,You Belong With Me (Taylor’s Version),2021,1qrpoAMXodY6895hGKoUpA
157,Elton John,pop,Cold Heart - PNAU Remix,2021,6JIC3hbC28JZKZ8AlAqX8h
158,Gracie Abrams,pop,Mess It Up,2021,0PLhwCmQ7cC3ThRGPn3HxF
159,Elton John,pop,Cold Heart - PNAU Remix,2021,6zSpb8dQRaw0M1dK8PBwQz
160,PinkPantheress,pop,I Must Apologise,2021,2rrq3SGYxk90xLx5fMmPhZ
161,Olivia Rodrigo,pop,brutal,2021,6SRsiMl7w1USE4mFqrOhHC
162,Eyedress,pop,Something About You,2021,6RiiSy9GzSwiyDEJDiMuKe
163,Billie Eilish,pop,NDA,2021,38GBNKZUhfBkk3oNlWzRYd
164,Lost Frequencies,pop,Where Are You Now,2021,3uUuGVFu1V7jTQL60S1r8z
165,Doja Cat,pop,Woman,2021,6Uj1ctrBOjOas8xZXGqKk4
166,Olivia Rodrigo,pop,enough for you,2021,2TOzTqQXNmR2zDJXihjZ2e
167,Majestic,pop,Rasputin,2021,0b18g3G5spr4ZCkz7Y6Q0Q
168,Adele,pop,I Drink Wine,2021,6v0UJD4a2FtleHeSYVX02A
169,Riton,pop,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,2021,4cG7HUWYHBV6R6tHn1gxrl
170,Adele,pop,Easy On Me,2021,0gplL1WMoJ6iYaPgMCL0gX
171,Duran Duran,pop,INVISIBLE,2021,51EpFns3CG9taCMQz6XDom
172,The Weeknd,pop,Save Your Tears (with Ariana Grande) (Remix),2021,37BZB0z9T8Xu7U3e65qxFy
173,Taylor Swift,pop,Red (Taylor's Version),2021,4OAuvHryIVv4kMDNSLuPt6
174,Joel Corry,pop,BED,2021,0siYMEsGrzzzlWLXK5zJfS
175,bbno$,pop,edamame,2021,1golLrmqyxDWedF7YUHCOD
176,Joel Corry,pop,OUT OUT (feat. Charli XCX & Saweetie),2021,6Dy1jexKYriXAVG6evyUTJ
177,Marshmello,pop,Leave Before You Love Me (with Jonas Brothers),2021,4qu63nuBpdn0qHUHuObEj1
178,Billie Eilish,pop,Therefore I Am,2021,20R4HfKloPKgXDqU7UKk3x
179,Coldplay,pop,My Universe,2021,46HNZY1i7O6jwTA7Slo2PI
180,Doja Cat,pop,Need to Know,2021,3Vi5XqYrmQgOYBajMWSvCi
181,Gracie Abrams,pop,Feels Like,2021,35IcAVSMsU9qzHfpPbvC8A
182,Jungle,pop,Keep Moving,2021,4rf0IVQDFjr27T4sgah5Pf
183,LEISURE,pop,Slipping Away,2021,07AbRgKmb5KfppwtZbZqDI
184,Billie Eilish,pop,Oxytocin,2021,4t2OeILB07eMGTXSUbMPEu
185,EKKSTACY,pop,i walk this earth all by myself,2021,6oofvZ4K8vBHnCT1oKERcd
186,OneRepublic,pop,Run,2021,6KL88T4Ma4ABXqzgUoEwkd
187,Clairo,pop,Amoeba,2021,0HAqq2GcQKyi3s87GuN7jU
188,Taylor Swift,pop,Fearless (Taylor’s Version),2021,77sMIMlNaSURUAXq5coCxE
189,Taylor Swift,pop,We Are Never Ever Getting Back Together (Taylor's Version),2021,5YqltLsjdqFtvqE7Nrysvs
190,Lil Nas X,pop,THATS WHAT I WANT,2021,0e8nrvls4Qqv5Rfa2UhqmO
191,Coldplay,pop,My Universe,2021,3FeVmId7tL5YN8B7R3imoM
192,Taylor Swift,pop,The Way I Loved You (Taylor’s Version),2021,22bPsP2jCgbLUvh82U0Z3M
193,Olivia Dean,pop,Be My Own Boyfriend,2021,0DXZHcAQAkXx8YlMIdzqgG
194,Galantis,pop,Heartbreak Anthem (with David Guetta & Little Mix),2021,5K6Ssv4Z3zRvxt0P6EKUAP
195,Ashe,pop,Till Forever Falls Apart,2021,4x5YzxjrF9wvIIXJV7TveC
196,Taylor Swift,pop,22 (Taylor's Version),2021,3yII7UwgLF6K5zW3xad3MP
197,ENHYPEN,pop,Drunk-Dazed,2021,1wcr8DjnN59Awev8nnKpQ4
198,Taylor Swift,pop,Wildest Dreams (Taylor's Version),2021,1Ov37jtRQ2YNAe8HzfczkL
199,Adele,pop,Oh My God,2021,3Kkjo3cT83cw09VJyrLNwX
200,Doja Cat,pop,You Right,2021,0k4d5YPDr1r7FX77VdqWez
201,Billie Eilish,pop,my future,2021,3YUMWmx8EJq0DurfuIwoGh
202,Taylor Swift,pop,I Knew You Were Trouble (Taylor's Version),2021,6AtZLIzUINvExIUy4QhdjP
203,Billie Eilish,pop,Lost Cause,2021,4191RXFPa7Ge9XkA4cWlna
204,JP Saxe,pop,If the World Was Ending (feat. Julia Michaels),2021,4bp5G6x1SXMQW4X9DbCCCp
205,Fireboy DML,pop,Peru,2021,4hJhHbkhZFnxmWbAkZRoe0
206,Olivia Dean,pop,Float,2021,031T6v4JIcPlkbzOrpzOnv
207,Lana Del Rey,pop,Living Legend,2021,6pZ9Nj3vzj1RW4ZkR9GcQ9
208,Maroon 5,pop,Beautiful Mistakes (feat. Megan Thee Stallion),2021,5zFglKYiknIxks8geR8rcL
209,Olivia Dean,pop,Cross My Mind,2021,6TKMXuPoDlPZYEkpS5CMB7
210,Elton John,pop,Hold Me Closer,2021,5TJEBoTCDbJXiKMdCN9pd3
211,Japanese Breakfast,pop,Be Sweet,2021,0dpyzcT3RMNNSd2xKBf35I
212,Becky Hill,pop,Last Time - Acoustic,2021,54u4wxyfvWnAIdSs0HIvsm
213,Joy Crookes,pop,When You Were Mine,2021,3zSwFE91EdwhEwS6vnJohB
214,Durand Jones & The Indications,pop,Witchoo,2021,6W9rbkBueZQrwuzO24GHZ2
215,Tiësto,pop,The Motto,2021,18asYwWugKjjsihZ0YvRxO
216,beabadoobee,pop,Cologne,2021,1NaDK3atogQEn9glK5fYuy
217,NEIKED,pop,Better Days (NEIKED x Mae Muller x Polo G),2021,6f5ExP43esnvdKPddwKXJH
218,Billie Eilish,pop,Not My Responsibility,2021,4T2zre0jqstNJ5Gt0WG9lz
219,Ed Sheeran,pop,Overpass Graffiti,2021,4btFHqumCO31GksfuBLLv3
220,Calvin Harris,pop,By Your Side (feat. Tom Grennan),2021,0vR2rIVORmgeKiGIgNT0fV
221,ENHYPEN,pop,FEVER,2021,0UzymivvUH5s8z4PeWZJaK
222,Billie Eilish,pop,GOLDWING,2021,0FfqyjhB6Kspvit1oOo7ax
223,Regard,pop,You,2021,2cc8Sw1OnCuA5bV8nqWqpE
224,Zara Larsson,pop,Ruin My Life,2021,4nyY8oVjbX2d4qzlpiVM5n
225,Rag'n'Bone Man,pop,Anywhere Away from Here (Rag’n’Bone Man & P!nk),2021,5gjATWO1EIhrCP1CQ2GWg8
226,Stray Kids,pop,Thunderous,2021,0nwTMzpatarzvLvtwwzdCt
227,Taylor Swift,pop,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2021,2CYVETnhM9aytqrazYYwrK
228,LISA,pop,MONEY,2021,7hU3IHwjX150XLoTVmjD0q
229,Doja Cat,pop,Been Like This,2021,7y3xU9vEC1s8DSuuoSYKih
230,Billie Eilish,pop,OverHeated,2021,5uSG6fUPRaehaV820zcpsK
231,Stray Kids,pop,"Red Lights (Bang Chan, Hyunjin)",2021,0LatE4S9UtCDwIdGQsFFKL
232,Remi Wolf,pop,Photo ID (with Dominic Fike),2021,1F35Dmog9pekyCVnH1eQpl
233,Taylor Swift,pop,Message In A Bottle (Taylor's Version) (From The Vault),2021,3z6XUommYDWPHeFhmhhT6j
234,P!nk,pop,Cover Me In Sunshine,2021,6Tio0ZoDeSQnI7EBAqWer2
235,Mimi Webb,pop,Good Without,2021,0xqHkO5570zlGpLpCnd4MG
236,Purple Disco Machine,pop,Hypnotized,2021,7HxWZggiHyGWT9ZSmWzcxu
237,Taylor Swift,pop,The Very First Night (Taylor's Version) (From The Vault),2021,6pYNq0ZwpPVazKzsqpf0G8
238,David Guetta,pop,If You Really Love Me (How Will I Know),2021,5TnF44IQRsopRNa63BEyFd
239,Tate McRae,pop,rubberband,2021,2E8IlL26PwtZq7CqAHBBUw
240,OneRepublic,pop,Rescue Me,2021,37LNNQNbL1YLyutBG6aWRx
241,TWICE,pop,The Feels,2021,308Ir17KlNdlrbVLHWhlLe
242,Twenty One Pilots,pop,Shy Away,2021,2nG54Y4a3sH9YpfxMolOyi
243,AP Dhillon,pop,Insane,2021,3UhmuWcFaLS3AO3kI9ynQ2
244,Bruno Mars,pop,Skate,2021,7jvCeWOSnJs2N3spqobWnO
245,Stray Kids,pop,DOMINO,2021,6Ib6RkvLBMD85bov85apSL
246,Clean Bandit,pop,Drive (feat. Wes Nelson),2021,6eCmK3GQyFuTNWCJHsaF9d
247,New Constellations,pop,Hot Blooded,2021,1ElySIlHwm1HX7sUjAZZnp
248,Ed Sheeran,pop,2step,2021,2SUxn2O9NHL6GHGQFgwCY0
249,Dua Lipa,pop,We're Good,2021,1diS6nkxMQc3wwC4G1j0bh
250,Dua Lipa,pop,We're Good,2021,1diS6nkxMQc3wwC4G1j0bh
251,Jasleen Royal,pop,"Ranjha (From ""Shershaah"")",2021,72zHuDxFQTjbL51qJQSA7j
252,Dayglow,pop,Close To You,2021,50PyquzZ9BaBwLZZd1AuuV
253,late night drive home,pop,Stress Relief,2021,7xLfmCx9jcZNgzlIK7NupN
254,OneRepublic,pop,Run,2021,2UbVnbE5FH6008mAm6Mmgw
255,P!nk,pop,Cover Me In Sunshine,2021,0UKUfxIkDAMZz7hMdiVX3m
256,Whitney Houston,pop,How Will I Know,2021,79wbJeLkXOlJh4AzaWCWfL
257,Teddy Swims,pop,Simple Things,2021,3qTnncgYlMT0k0Z0prgUgD
258,Thomas Rhett,pop,What’s Your Country Song,2021,4oR2cCQGs0Yt0Mgr2diV6V
259,Sabrina Carpenter,pop,Skin,2021,03B2SfXuvDh1m9F4tqrX07
260,Benson Boone,pop,Ghost Town,2021,135Lf4Q0CzlMNfOxbEUsLH
261,Taylor Swift,pop,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2021,7l2tmgUhV7Y2aJHjiszifg
262,LPB Poody,pop,Batman,2021,1xMvdOFQaql3EBkHmuh2TK
263,Joel Corry,pop,I Wish (feat. Mabel),2021,0YORgvqP1MotwCnDZzOwII
264,Rag'n'Bone Man,pop,All You Ever Wanted,2021,7nX1m12HTyIyiATwrcHCUh
265,girl in red,pop,midnight love,2021,32XaqPVTVkkuOiOPQZ3SpA
266,Olivia Rodrigo,pop,good 4 u,2021,6P4d1NWBCNIYZjzF9k1mVN
267,ROSÉ,pop,On The Ground,2021,2pn8dNVSpYnAtlKFC8Q0DJ
268,Adele,pop,Can I Get It,2021,6w8ZPYdnGajyfPddTWdthN
269,Adele,pop,My Little Love,2021,2DuPBbS5mIldXnh7Wum8Cy
270,Nessa Barrett,pop,la di die (feat. Jaden Hossler),2021,3RLshk3cDQOqWhSIRCVaXL
271,Ashe,pop,Till Forever Falls Apart,2021,2769RhOZs0ezRncRW1vryp
272,Anne-Marie,pop,Kiss My (Uh Oh),2021,0MWiSBKm8Avs8iDIxcertp
273,Taylor Swift,pop,22 (Taylor's Version),2021,2T9WeqSMJJb8YBDHPYGU4p
274,Ayra Starr,pop,Bloody Samaritan,2021,1OoPhcM78evXIxjmSzCnmf
275,Wizkid,pop,Mood (feat. BNXN),2021,6jdTkoEaer7XNGSblczoSu
276,Simple Plan,pop,What's New Scooby-Doo?,2021,6DD5beNG6Ji3AYp5WrYnwD
277,Jason Derulo,pop,Acapulco,2021,3eJH2nAjvNXdmPfBkALiPZ
278,Yebba,pop,Far Away (feat. A$AP Rocky),2021,14qNHvX8h6HoynFuV0RxWS
279,Tom Grennan,pop,Don't Break the Heart,2021,4tS2pyUXiaTjHK7vCBomyF
280,Alesso,pop,When I’m Gone (with Katy Perry),2021,5902W4uHWzhtOff1UK7the
281,LISA,pop,LALISA,2021,7uQZVznj0uQOGC9KhV2Mg6
282,Mimi Webb,pop,Good Without,2021,15OCqNPYoLziEAsbVnqRj5
283,The Marías,pop,Hush,2021,4zXZ5Mq2L6jnsOsTssgRh8
284,Rema,pop,Soundgasm,2021,5c549LWiKCWGvcDsZwMN6v
285,Lorde,pop,The Path,2021,7JqqIi2ktnsNkYdQhKSCrz
286,Hotel Ugly,pop,Stevie Doesn't Wonder,2021,7BgyWwbbybJr2IbQoI1gzH
287,Post Malone,pop,One Right Now (with The Weeknd),2021,00Blm7zeNqgYLPtW6zg8cj
288,Stellar,pop,El Dorado,2021,3p94RpSxQdZocUfrzpemmm
289,BTS,pop,Permission to Dance,2021,3XYRV7ZSHqIRDG87DKTtry
290,MARINA,pop,Ancient Dreams in a Modern Land,2021,1R1ihosU2CSEaSw8e5ZF6E
291,Billie Eilish,pop,Oxytocin,2021,0UJAH9v2PmS7sBcuBquprR
292,FAVE,pop,Baby Riddim,2021,77eZIuMTB9HrQ86L4ljqEX
293,Rema,pop,Soundgasm,2021,6NcSi0HjkHbnH038uVg8OV
294,Q,pop,Take Me Where Your Heart Is,2021,1RJl5cZ8kFpoVFOS2x6scI
295,ROSÉ,pop,Gone,2021,2dHoVW9AxJVSRebPRyV2aA
296,Stray Kids,pop,CHEESE,2021,7qpSatdWQcRHA3hpedL2u4
297,Ed Sheeran,pop,Shivers - Ofenbach Remix,2021,1eGlStOBtFJ6Oc4hhN5tUR
298,P!nk,pop,All I Know So Far,2021,4LmN3eU1R1vVEdKuDELpGk
299,Tate McRae,pop,slower,2021,4X3Br7EVc8oy44zUwU1z5w
300,Ozzy Osbourne,rock,Crazy Train,2020,7ACxUo21jtTHzy7ZEV56vU
301,Tame Impala,rock,Borderline,2020,5hM5arv9KDbCHS0k9uqwjr
302,The Strokes,rock,The Adults Are Talking,2020,5ruzrDWcT0vuJIOMW7gMnW
